train_classifier.py
--train
True
--model-name
cifar_wide_resnet_16_2
--net-name
gel_cls.002
--params-dir
/home/pichugin/datasets/models
--dataset-path
/home/pichugin/datasets/dataset.001_sorted_augmented
--ctx
gpu
--batch-size
64
--epochs
300
--save
True
--ssh
False
--lr
0.1
--lr-decay
0.1
--lr-decay-interval
40
--device-index
1
train_classifier.py
--train
True
--model-name
cifar_wide_resnet_16_2
--net-name
gel_cls.002
--params-dir
/home/pichugin/datasets/models
--dataset-path
/home/pichugin/datasets/dataset.001_sorted_augmented
--ctx
gpu
--batch-size
64
--epochs
300
--save
True
--ssh
False
--lr
0.1
--lr-decay
0.1
--lr-decay-interval
40
--device-index
1
[Epoch 224] Train-acc: 0.520, loss: 2.563 | Val-acc: 0.564 | time: 13.3
[Epoch 225] Train-acc: 0.515, loss: 2.573 | Val-acc: 0.564 | time: 13.4
[Epoch 226] Train-acc: 0.517, loss: 2.574 | Val-acc: 0.564 | time: 14.2
[Epoch 227] Train-acc: 0.523, loss: 2.567 | Val-acc: 0.545 | time: 12.6
[Epoch 228] Train-acc: 0.519, loss: 2.560 | Val-acc: 0.564 | time: 12.7
[Epoch 229] Train-acc: 0.520, loss: 2.568 | Val-acc: 0.564 | time: 13.0
[Epoch 230] Train-acc: 0.520, loss: 2.578 | Val-acc: 0.545 | time: 12.7
[Epoch 231] Train-acc: 0.533, loss: 2.553 | Val-acc: 0.564 | time: 12.8
[Epoch 232] Train-acc: 0.531, loss: 2.555 | Val-acc: 0.564 | time: 13.5
[Epoch 233] Train-acc: 0.522, loss: 2.577 | Val-acc: 0.564 | time: 13.6
[Epoch 234] Train-acc: 0.517, loss: 2.567 | Val-acc: 0.564 | time: 12.8
[Epoch 235] Train-acc: 0.523, loss: 2.561 | Val-acc: 0.564 | time: 13.7
[Epoch 236] Train-acc: 0.520, loss: 2.582 | Val-acc: 0.564 | time: 13.3
[Epoch 237] Train-acc: 0.510, loss: 2.569 | Val-acc: 0.545 | time: 12.5
[Epoch 238] Train-acc: 0.528, loss: 2.564 | Val-acc: 0.564 | time: 12.7
[Epoch 239] Train-acc: 0.522, loss: 2.565 | Val-acc: 0.564 | time: 12.6
[Epoch 240] Train-acc: 0.518, loss: 2.583 | Val-acc: 0.564 | time: 13.2
[Epoch 241] Train-acc: 0.518, loss: 2.567 | Val-acc: 0.545 | time: 13.1
[Epoch 242] Train-acc: 0.524, loss: 2.564 | Val-acc: 0.564 | time: 13.1
[Epoch 243] Train-acc: 0.519, loss: 2.588 | Val-acc: 0.564 | time: 13.3
